Centro,Palacio;40.41512925;-3.71561799839909;Santa Iglesia Catedral de Santa María la Real de la Almudena (Catedral de la Almudena);40.41576693264202;-3.7145161628723145;Church
Centro,Palacio;40.41512925;-3.71561799839909;Park de La Almudena;40.41631960737639;-3.713776929870609;Park
Centro,Palacio;40.41512925;-3.71561799839909;Cervecería La Mayor;40.41521786102789;-3.7121938520878386;Bar
Centro,Palacio;40.41512925;-3.71561799839909;Taberna Rayuela;40.41317891156541;-3.7134962971934686;Tapas Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Corral de la Morería;40.412619019854375;-3.7142493289306913;Art Gallery
Centro,Palacio;40.41512925;-3.71561799839909;Palacio Real de Madrid;40.41793972010854;-3.714258670806885;Theater
Centro,Palacio;40.41512925;-3.71561799839909;Jardines de las Vistillas;40.4123433475275;-3.714763272346025;Park
Centro,Palacio;40.41512925;-3.71561799839909;Charlie Champagne;40.41393640099747;-3.712647348286377;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;El Landó;40.411899822;-3.71507637;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Tienda La Rebelión de los Mandiles;40.41504810028945;-3.713207244873047;Winery
Centro,Palacio;40.41512925;-3.71561799839909;Mercado Jamón Iberico;40.415222;-3.711584;Market
Centro,Palacio;40.41512925;-3.71561799839909;Pizzeria Mayor;40.412788599966305;-3.7174735135512917;Pizza
Centro,Palacio;40.41512925;-3.71561799839909;La Tapería Mayor;40.41543798099699;-3.711252549354675;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Taquería del Alamillo;40.41369706295375;-3.712548781764304;Mexican Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Park de Ramales;40.41703689886453;-3.711625909170824;Park
Centro,Palacio;40.41512925;-3.71561799839909;Zuccaru;40.417179;-3.711674;Ice Cream Shop
Centro,Palacio;40.41512925;-3.71561799839909;Jardín del Príncipe de Anglona;40.41359508044958;-3.7114285283775614;Park
Centro,Palacio;40.41512925;-3.71561799839909;Park de la Villa;40.415408601788656;-3.710390924213192;Gym
Centro,Palacio;40.41512925;-3.71561799839909;Champañería María Pandora;40.41254453551862;-3.714644495430593;Bar
Centro,Palacio;40.41512925;-3.71561799839909;Park de Oriente;40.418325668437966;-3.712196052074432;Park
Centro,Palacio;40.41512925;-3.71561799839909;Park de la Paja;40.41290469221371;-3.711675718271377;Park
Centro,Palacio;40.41512925;-3.71561799839909;Contraclub;40.41263919986747;-3.713827208907879;Gym
Centro,Palacio;40.41512925;-3.71561799839909;La Musa Latina;40.41283455101768;-3.7117671604527014;Tapas Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Coffee Shop Bar Delic;40.41273870787581;-3.711678450125613;Coffee Shop
Centro,Palacio;40.41512925;-3.71561799839909;Real Armeria;40.41651673696806;-3.713547421489713;Museum
Centro,Palacio;40.41512925;-3.71561799839909;Horno La Santiaguesa;40.41531278398085;-3.711930078230289;Bar
Centro,Palacio;40.41512925;-3.71561799839909;Spanish Restaurant Rasputín;40.412101165205065;-3.7135574283690183;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Viva Burger;40.41263019326825;-3.7116827479753303;Vegetarian / Vegan Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Korgui Bar Gastronómico;40.41391286150423;-3.711304292030392;Pub
Centro,Palacio;40.41512925;-3.71561799839909;Coffee Shop de Oriente;40.41808083605312;-3.7118667284955524;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;la candela restò;40.41724312220272;-3.7108859056237615;Bistro
Centro,Palacio;40.41512925;-3.71561799839909;la gastroteca de santiago;40.4166394850381;-3.710943995357369;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Gastrobar Peruano Pisco 41;40.416100610148035;-3.711693841337743;Peruvian Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Spanish Restaurant Taberneros;40.416457775789596;-3.7103856206505745;Spanish Restaurant
Centro,Palacio;40.41512925;-3.71561799839909;Muralla musulmana de Madrid;40.414880609756715;-3.7149895156627006;Gym
Centro,Palacio;40.41512925;-3.71561799839909;El Abrazo de Vergara;40.41746649072598;-3.7110727239617085;Spanish Restaurant
